sku,category,title,price,star,api,update_time
3094095166,default,"Патрон для лампы, Цоколь:E27, 200 Вт, Нет в комплекте, 1 шт.",78,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:00.557316
1934715027,default,"Форма для выпечки, Прямоугольная, 1 яч., 12 см x 21 см, 1 шт",136,4.5,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:00.557316
2308952710,default,"Защитный зонт для продуктов, 1 предм.",172,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:00.557316
2308952710,default,"Защитный зонт для продуктов, 1 предм.",172,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.452660
2798387615,default,"Яблокорезка, нож для удаления сердцевины яблок, 1шт",132,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.453659
2563512748,default,"Щетка для уборки, 1 шт",168,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.453659
3116542326,default,"Ручка ухват для посуды, 5 шт",132,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.453659
1805587940,default,Дуршлаг,172,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.453659
2371301659,default,Пульверизатор 2 шт,119,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.453659
1847493699,default,Дозатор для жидкого мыла 300 мл,117,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.453659
3444712185,default,Держатель для полотенец 1 шт,136,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.453659
2517598056,default," Фартук кухонный , Brown",106,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.453659
3147464456,default,"Решетка-гриль Металл, ",146,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.453659
2983794490,default,Термометр-гигрометр цифровой с большим дисплеем Точный импортный датчик Для детской и спальни(4.5*4.5*1.6CM),87,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.453659
2977453862,default,"Ступка с пестиком, Фарфор, 1 шт",139,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.453659
3265619161,default,"Фильтр для стиральной машины: сборщик ворса и волос, многофункциональный, безворсовый 2ШТ",113,4.6,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.457871
3087741351,default,"Форма для выпечки, Прямоугольная, 1 яч., 12 см x 29 см, 1 шт",195,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.457871
2933732714,default,"Венчик, длина 30 см",80,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.457871
3361032412,default,10 шт. Губка для домашних животных Шарики для стирки шерсти домашних животных,105,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.457871
2079417990,default,"Наволочка декоративная 45x45 см, ",117,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.457871
3172972274,default,"Форма для выпечки, Круглая, 24 см, 1 шт",156,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.457871
1903330470,default,"Дозатор для жидкого мыла 500 мл, 1 шт",111,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.457871
2804081229,default,Салфетки для уборки,128,4.3,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.457871
1866786520,default,Грунт,175,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.457871
3114681867,default,Разбрасыватель&#x2F;Сеялка,88,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.457871
2935047391,default,Кухонный диспенсер для моющего средства 500 мл.,145,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.457871
1975374062,default,"Ролик для теста тесторезка, 20 см х 12 см, 1 предм.",120,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.457871
2933880355,default,"Открывалка, 1 шт",149,4.4,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.461184
2286554189,default,"300 шт. Наклейки для хранения продуктов питания, этикетки для холодильника 2,5x5 см",107,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.461184
2972643374,default,"Чеснокодавилка, 10.5 см",103,4.4,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.461184
2371538430,default,"Держатель кухонный для губки, мыла, для кухонной утвари, 23 см х 9 см х 10.7 см, 1 шт",177,4.5,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.461184
3505358137,default,Коврик придверный 40x60 см,198,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.461184
2581286398,default,"Венчик, длина 31.4 см",139,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.461184
2764130955,default,"Таблички садовые,6см,100шт",195,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.461184
2968432303,default,"ночник детский,Напольные настольные трековые Споты светильники Настенные ,Светодиодные Ночник с датчиком движения,Рабочее освещение,прожектор,светильник на батарейках,usb,лампочка,аккумуляторный,86mm",88,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.461184
1930532919,default,IKEA Ролик для чистки одежды 2 шт,178,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.461184
3254786976,default,Ролик для чистки одежды 8 шт,195,0.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.461184
3271749197,default,Держатель для полотенец 4 шт,190,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.461184
3311341501,default,Пакеты для рассады,156,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.461184
3136834637,default,"Искусственные цветы,1шт",140,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.464694
3055280968,default,"Шумовка, 25.5 см",95,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.464694
3067058594,default,"Автополив, 6 шт, цвет прозрачный",195,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.464694
3194132210,default,"Форма для выпечки, Круглая x 32.5 см, 1 шт",196,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.464694
3273949472,default,Китайский фонарик,127,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.464694
1980733171,default,"Ролик для теста, 11.95 см х 11 см, 1 предм.",131,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.464694
3281319788,default,Грунт,178,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.464694
2893468555,default,"Щетка для посуды, 6 шт",185,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.464694
2735124472,default,Мыльница &#34;Мыльница для ванной&#34;,89,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.464694
2537049685,default,Салфетница 1 шт.,117,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.464694
2247638548,default,"Ahomwon Сито, диаметр 10 см, 1 предм.",185,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.464694
2933880355,default,"Открывалка, 1 шт",149,4.4,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.464694
3311341501,default,Пакеты для рассады,156,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.468758
1933165761,default,"Органайзер для белья, одежды50х50х70 см. ",195,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.469758
2569186155,default,"Крышка для СВЧ, диаметр: 23, 1 шт",156,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.469758
3172218233,default,"Бумага пищевая, 0.23м х 23 см, 100 шт",165,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.469758
3055173230,default,"IKEA Коврик для раковины, 1 шт",166,4.3,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.469758
1935945461,default,"Форма для конфет &#34;однотонный&#34;, 9 яч, 1 шт",184,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.469758
3047003002,default,Ершик для унитаза,156,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.469758
1873424835,default,"Органайзер для холодильника, 10 шт",90,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.469758
2866049159,default,"Форма для выпечки, Круглая, 20 см x 20 см, 1 шт",166,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.469758
3235326962,default,Ситечко для заваривания чая,172,4.6,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.469758
3150961793,default,"Ершик для унитаза, 1 шт",143,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.469758
3030388937,default,"Держатель для зубных щеток &#34;sjiayp&#34;, 1 шт",172,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.469758
3030388937,default,"Держатель для зубных щеток &#34;sjiayp&#34;, 1 шт",172,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.473804
3233315077,default,"Органайзер-подставка для украшений и бижутерии &#39;Олень&#39;, прямоугольное основание.1 черный",112,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.473804
3244044964,default,"Ложка кулинарная, 25 см, 2 предм.",171,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.473804
3000955413,default,"Кисть кулинарная, 17 см х 7 см, 1 предм.",107,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.473804
2699576356,default,"Контейнер пищевой, 4 шт",148,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.473804
2665394531,default,"Бумага пищевая, 0.23м х 23 см, 100 шт",175,4.4,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.473804
3079522701,default,"Палочки для диффузора декоративные, набор ротанговых палочек,ротанговые_палочки_для_диффузора,10 шт.",145,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.473804
3254711460,default,"Коврик для приготовления, 0.42м х 29.5 см, 1 шт",190,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.473804
1873076410,default,Дозатор для жидкого мыла 300 мл,123,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.473804
1894926828,default,"Щетка для посуды, 1 шт",159,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.473804
3161690288,default,"Зажим кухонный, 12 шт",143,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.473804
3470012646,default,"Клипсы для подвязки растений,0.481см,0шт",157,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.473804
2019283238,default,"Опрыскиватель для растений, 0.5 л 1 шт",146,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.477328
1994535390,default,"Шкатулка-сундук Для украшений, 1 шт",172,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.477328
3052036998,default,Органайзер для хранения вещей,127,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.477328
2698346846,default,"Подставка под горячее, 17.5 см х 17.5 см, 4 шт",198,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.477328
3417508214,default,"Форма для выпечки, Круглая, 32 см x 32.5 см, 1 шт",184,5.0,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.477328
2016308174,default,"Корзина для хранения длина 40 см, ширина 28 см, высота 20 см.",198,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.477328
3116291206,default,"Лейка, 1 л 1 шт",119,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.477328
3426188740,default,Органайзер для хранения вещей,88,4.8,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.477328
2839092291,default,Коврик для туалета 50x80 см,180,4.9,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.477328
3193413780,default,"Форма для выпечки, Квадратная, 1 яч., 20 см x 20 см, 100 шт",161,4.7,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.477328
3337366512,default,термометр на липучке уличный &#x2F;квадратный,97,4.3,<api.api.API object at 0x000001FB1EE119A0>,2026-03-07 03:31:03.478309
